#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#EVTNAME620;Sikeres [New.Religion.GetCrusadeName] [Root.GetName] területéért!;La [New.Religion.GetCrusadeName] pour [Root.GetName] est un succès !;Sikeres [New.Religion.GetCrusadeName] [Root.GetName] területéért!;;¡[New.Religion.GetCrusadeName] satisfactorio para [Root.GetName]!;;;;;;;;;x
#EVTDESC620;[New.Religion.GetRandomGodNameCap] has granted [From.GetTitledName] victory in the [New.Religion.GetCrusadeName] for [Root.GetName]. [New.GetTitledName] has called for a month of celebration across the whole [New.Religion.GetGroupName] world!;[New.Religion.GetRandomGodNameCap] a donné la victoire à [From.GetTitledName] dans la [New.Religion.GetCrusadeName] pour [Root.GetName]. [New.GetTitledName] a instauré un mois de célébration pour tout le monde [New.Religion.GetGroupName] !;[New.Religion.GetRandomGodNameCap] has granted [From.GetTitledName] victory in the [New.Religion.GetCrusadeName] for [Root.GetName]. [New.GetTitledName] has called for a month of celebration across the whole [New.Religion.GetGroupName] world!;;¡[New.Religion.GetRandomGodNameCap] ha otorgado la victoria a [From.GetTitledName] en [New.Religion.GetCrusadeName] para [Root.GetName]. [New.GetTitledName] proclama fiestas en todas las ciudades del mundo [New.Religion.GetGroupName]!;;;;;;;;;x
#EVTOPTA620;Praise [New.Religion.GetRandomGodName]!;Louons [New.Religion.GetRandomGodName] !;Praise [New.Religion.GetRandomGodName]!;;¡Alabar a [New.Religion.GetRandomGodName]!;;;;;;;;;x
EVTOPTB620;Átkozott hitetlenek!;Mort aux infidèles !;Átkozott hitetlenek!;;¡Malditos infieles!;;;;;;;;;x
#EVTNAME621;The [New.Religion.GetCrusadeName] for [Root.GetName] Called Off!;La [New.Religion.GetCrusadeName] pour [Root.GetName] annulée !;The [New.Religion.GetCrusadeName] for [Root.GetName] Called Off!;;¡[New.Religion.GetCrusadeName] para [Root.GetName] se ha suspendido!;;;;;;;;;x
#EVTDESC621;[New.Religion.GetRandomGodNameCap], it seems, does not favour the [New.Religion.GetGroupName] faithful. [New.GetTitledName] has called off the [New.Religion.GetCrusadeName] for [Root.GetName] due to the altered political situation in the region...;[New.Religion.GetRandomGodNameCap] semble ne pas favoriser les fidèles [New.Religion.GetGroupName]. [New.GetTitledName] a annulé la [New.Religion.GetCrusadeName] pour [Root.GetName] à cause des troubles politiques dans la région...;[New.Religion.GetRandomGodNameCap], it seems, does not favour the [New.Religion.GetGroupName] faithful. [New.GetTitledName] has called off the [New.Religion.GetCrusadeName] for [Root.GetName] due to the altered political situation in the region...;;[New.Religion.GetRandomGodNameCap] parece que no complace a los fieles de [New.Religion.GetGroupName]. [New.GetTitledName] ha suspendido [New.Religion.GetCrusadeName] para [Root.GetName] debido a la inestable situación política de la región...;;;;;;;;;x
EVTOPTA621;Egy fekete nap!;Un jour bien sombre !;Egy fekete nap!;;¡Un día negro!;;;;;;;;;x
EVTOPTB621;Szánalmas…;Pathétique…;Szánalmas…;;Patético...;;;;;;;;;x
WARSCORE_LESS_THAN;Rosszabb hadipontszáma van, mint;A un score de guerre pire que;Rosszabb hadipontszáma van, mint;;Tiene una guerra con un resultado peor que;;;;;;;;;x
WARSCORE_MORE_THAN;Jobb hadipontszáma van, mint;A un score de guerre meilleur que;Jobb hadipontszáma van, mint;;Tiene una guerra con un resultado mejor que;;;;;;;;;x
#BONUS_AGAINST_ENEMY;Támadási bónusz az ellenséges szárny ellen: $PERC$;Bonus d'attaque de flanc : $PERC$;Támadási bónusz az ellenséges szárny ellen: $PERC$;;Bonus de ataque contra el flanco enemigo: $PERC$;;;;;;;;;x
TACTICAL_ADVANTAGE;Bónusz §Y$TACTIC$§! ellen: $PERC$;Bonus contre §Y$TACTIC$§! : $PERC$;Bónusz §Y$TACTIC$§! ellen: $PERC$;;Bonus contra §Y$TACTIC$§!: $PERC$;;;;;;;;;x
LEADER_MARTIAL_SKILL;§Y$WHO$§! Harcmûvészeti képessége: $PERC$;Aptitude au combat de §Y$WHO$§!: $PERC$;§Y$WHO$§! Harcmûvészeti képessége: $PERC$;;Habilidad marcial de §Y$WHO$§!: $PERC$;;;;;;;;;x
FLANKING_BONUS;Bekerítés: $PERC$;Attaque de flanc : $PERC$;Bekerítés: $PERC$;;Flanqueo: $PERC$;;;;;;;;;x
AI_REJECT_STILL_A_NO;Még mindig nem fogadom el az ajánlatod;Je ne veux toujours pas de votre proposition.;Még mindig nem fogadom el az ajánlatod;;Sigo sin aceptar tu propuesta;;;;;;;;;x
PLAYER_SUCCESSOR_CHANGED_LOG;Új örökösöd van. Ha a karaktered meghal, akkor §Y$NEW_SUCCESSOR$§ személyével játszol tovább!;Vous avez un nouvel Héritier. Si votre personnage meurt, vous jouerez en tant que §Y$NEW_SUCCESSOR$§!;Új örökösöd van. Ha a karaktered meghal, akkor §Y$NEW_SUCCESSOR$§ személyével játszol tovább!;;Ahora tienes un nuevo Heredero. Si tu personaje muere ahora, jugarás como §Y$NEW_SUCCESSOR$§! ;;;;;;;;;x
TOPLIEGE_TROOPS_TOTAL;Top hûbérúr teljes katonasága: §Y$TROOPS$§!;Contribution totale du Suzerain : §Y$TROOPS$§!;Top hûbérúr teljes katonasága: §Y$TROOPS$§!;;Reclutas totales del señor principal: §Y$TROOPS$§!;;;;;;;;;x
TOPLIEGE_TROOPS_CURRENT;Top hûbérúr jelenlegi katonasága: §Y$TROOPS$§!;Contribution actuelle du Suzerain : §Y$TROOPS$§!;Top hûbérúr jelenlegi katonasága: §Y$TROOPS$§!;;Reclutas actuales del señor principal: §Y$TROOPS$§!;;;;;;;;;x
OWN_TROOPS_TOTAL;$CHAR$ teljes katonasága: §Y$TROOPS$§!;Contribution totale de $CHAR$ : §Y$TROOPS$§!;$CHAR$ teljes katonasága: §Y$TROOPS$§!;;Reclutas totales de $CHAR$: §Y$TROOPS$§!;;;;;;;;;x
OWN_TROOPS_CURRENT;$CHAR$ jelenlegi katonasága: §Y$TROOPS$§!;Contribution actuelle de $CHAR$ : §Y$TROOPS$§!;$CHAR$ jelenlegi katonasága: §Y$TROOPS$§!;;Reclutas actuales de $CHAR$: §Y$TROOPS$§!;;;;;;;;;x
RELATIVE_STRENGTH;Relatív erõsség: §Y$STRENGTH$§!;Force relative : §Y$STRENGTH$§!;Relatív erõsség: §Y$STRENGTH$§!;;Fuerza relativa: §Y$STRENGTH$§!;;;;;;;;;x
CURRENT_RELATIVE_STRENGTH;Jelenlegi relatív erõsség: §Y$STRENGTH$§!;Force relative actuelle : §Y$STRENGTH$§!;Jelenlegi relatív erõsség: §Y$STRENGTH$§!;;Fuerza relativa actual: §Y$STRENGTH$§!;;;;;;;;;x
VASSAL_HOLDINGS;Hûbéres birtokok: §Y$HOLDINGS$§!;Possession du vassal : §Y$HOLDINGS$§!;Hûbéres birtokok: §Y$HOLDINGS$§!;;Posesiones de los vasallos: §Y$HOLDINGS$§!;;;;;;;;;x
LOADING_LOCAL_SAVE;Helyi mentés betöltése…;Chargement de la sauvegarde locale…;Helyi mentés betöltése…;;Cargando partida guardada local...;;;;;;;;;x
CB_NAME_DEPOSE_LIEGE;Hûbérúr megdöntése;Renverser le seigneur;Hûbérúr megdöntése;;Destituir al señor feudal;;;;;;;;;x
WAR_NAME_DEPOSE_LIEGE;$ORDER$$FIRST_ADJ$ Háború $DEFENDER$ megdöntésére;$ORDER$ Guerre $FIRST_ADJ$ pour déposer $DEFENDER$.;$ORDER$$FIRST_ADJ$ Háború $DEFENDER$ megdöntésére;;$ORDER$ Guerra $FIRST_ADJ$ para deponer a $DEFENDER$;;;;;;;;;x
depose_liege_desc;§Y$CLAIMANT$§! megkísérelheti megdönteni §Y$TARGET$§! uralmát és beiktatni §Y$CLAIMANT$§! kedvenc utódját;§Y$CLAIMANT$§! peut tenter de renverser §Y$TARGET$§! et de désigner son héritier préféré;§Y$CLAIMANT$§! megkísérelheti megdönteni §Y$TARGET$§! uralmát és beiktatni §Y$CLAIMANT$§! kedvenc utódját;;§Y$CLAIMANT$§! puede intentar destituir a §Y$TARGET$§! y proclamar al heredero favorito de §Y$CLAIMANT$§!;;;;;;;;;x
issue_declaration_of_repentance;Bünbocsánat kérése;Envoyer une Déclaration de Repentance;Bünbocsánat kérése;;Emitir declaración de redención;;;;;;;;;x
issue_declaration_of_repentance_desc;Küldj egy levelet a pápának abban a reményben, hogy megbocsájtja bûneinket és feloldja a kiátkozást.;Envoyer une lettre au Pape dans l'espoir de voir tous nos péchés être pardonnés et notre excommunication être levée.;Küldj egy levelet a pápának abban a reményben, hogy megbocsájtja bûneinket és feloldja a kiátkozást.;;Enviar una carta al Papa con la esperanza de que nuestros pecados sean perdonados y nuestra excomunión revocada.;;;;;;;;;x
repentance_ask;A Szent Atya hallani fog a megváltás iránti vágyunkról.;Le Saint Père écoutera notre demande de pardon.;A Szent Atya hallani fog a megváltás iránti vágyunkról.;;El Santo Padre escuchará nuestra oración de salvación.;;;;;;;;;x
made_repentance;Megbocsájtás ;S'est repenti;Megbocsájtás ;;Redención aceptada;;;;;;;;;x
refused_making_repentance;Megbocsájtás megtagadása;A refusé de se repentir;Megbocsájtás megtagadása;;Redención denegada;;;;;;;;;x
EVTDESC39252;Egy követ érkezett [From.GetBestName] udvarából, abban a reményben, hogy [From.GetHerHis] bûnei megbocsájtást nyernek. Mivel [From.GetSheHe] szönyû bûnöket vétett, ám õszinte megbánást tanusított és ezért feloldozom a kiátkozás alól.;Un émissaire est venu de la part de [From.GetBestName] dans le but de se repentir de ses péchés. Bien que les péchés commis soient très graves, cette venue est la preuve de regrets sincères, je lèverai donc son excommunication.;Egy követ érkezett [From.GetBestName] udvarából, abban a reményben, hogy [From.GetHerHis] bûnei megbocsájtást nyernek. Mivel [From.GetSheHe] szönyû bûnöket vétett, ám õszinte megbánást tanusított és ezért feloldozom a kiátkozás alól.;;Un emisario viene de parte de [From.GetBestName] con la esperanza de redimir sus pecados. Aunque [From.GetSheHe] ha cometido pecados muy graves, esto muestra un arrepentimiento sincero y revocaré su excomunión.;;;;;;;;;x
EVTOPTA39252;Oldozd fel az [From.GetHerHis] kiátkozását.;Lever son excommunication.;Oldozd fel az [From.GetHerHis] kiátkozását.;;Revocar su excomunión.;;;;;;;;;x
EVTTOOLTIP39253;örömkönnyek közepette fogja olvasni válaszunk.;pleurera de joie en voyant notre réponse.;örömkönnyek közepette fogja olvasni válaszunk.;;llorará lágrimas de alegría con nuestra respuesta.;;;;;;;;;x
EVTDESC39253;A Szent Atya visszafogadott az egyház szentségébe!;Le Saint Père a accepté de lever mon excommunication !;A Szent Atya visszafogadott az egyház szentségébe!;;¡El Santo Padre ha accedido a revocar la excomunión contra mi!;;;;;;;;;x
EVTOPTA39253;Dícsértessék Isten!;Gloire à Dieu !;Dícsértessék Isten!;;¡Gloria a Dios!;;;;;;;;;x
EVTOPTB39253;A megbocsájtásnak ára van, de ez igazán túl sok…;La repentance a un prix… bien trop élevé !;A megbocsájtásnak ára van, de ez igazán túl sok…;;La redención tiene un precio, pero este es demasiado elevado...;;;;;;;;;x
EVTOPTB39251;Az áhitatnak ára van, de ez igazán túl sok…;La [Player.Religion.GetPietyName] a un prix… bien trop élevé !;Az áhitatnak ára van, de ez igazán túl sok…;;La [Player.Religion.GetPietyName] tiene un precio, pero este es demasiado elevado...;;;;;;;;;x
chapter_name_6;Hadi;Guerre;Hadi;;Guerra;;;;;;;;;x
chapter_name_5;Katonai;Armée et Combat;Katonai;;Ejército y Combate;;;;;;;;;x
DOWNLOADING;$DLC$ letöltése;Téléchargement de $DLC$;$DLC$ letöltése;;Descargando $DLC$;;;;;;;;;x
DOWNLOAD_PROGRESS;Az alábbi fájl letöltése $FILE$/$FILE_MAX$\n\n$COUNT$B letöltve;Téléchargement de fichiers : $FILE$/$FILE_MAX$\n\n$COUNT$B téléchargés;Az alábbi fájl letöltése $FILE$/$FILE_MAX$\n\n$COUNT$B letöltve;;Descargando archivo $FILE$/$FILE_MAX$\n\n$COUNT$B descargado.;;;;;;;;;x
STORE_REINSTALL;Újratelepítés;Réinstaller;Újratelepítés;;Reinstalar.;;;;;;;;;x
STORE_BUY;Vásárlás;Acheter;Vásárlás;;Comprar;;;;;;;;;x
STORE_NEED_REINSTALL;§Y$ITEM$§! DLC újratelepítése;Réinstaller le DLC §Y$ITEM$§!;§Y$ITEM$§! DLC újratelepítése;;Reinstalar contenido descargable §Y$ITEM$§!;;;;;;;;;x
STORE_FAILED_DOWNLOAD;Számos fájl nem települt megfelelõen és azok újratelepítése szükséges;Certains fichiers ne se sont pas installés correctement et doivent être téléchargés à nouveau;Számos fájl nem települt megfelelõen és azok újratelepítése szükséges;;Algunos archivos no se han instalado correctamente y necesitan descargarse de nuevo.;;;;;;;;;x
STORE_CANCEL;Mégse;Annuler;Mégse;;Cancelar;;;;;;;;;x
STORE_TOPUP;Blue Coin vásárlása;Acheter des pièces bleues;Blue Coin vásárlása;;Comprar Monedas Azules;;;;;;;;;x
STORE_LOGIN;Bejelentkezés;Connexion;Bejelentkezés;;Iniciar sesión;;;;;;;;;x
STORE_LOGOUT;Kijelentkezés;Déconnexion;Kijelentkezés;;Cerrar sesión;;;;;;;;;x
STORE_WELCOME;Üdv, §Y$USERNAME$§!;Bienvenue, §Y$USERNAME$§!;Üdv, §Y$USERNAME$§!;;Bienvenido, §Y$USERNAME$§!;;;;;;;;;x
STORE_NOT_LOGGED_IN;DLC vásárlásához be kell jelentkezned;Vous devez vous connecter pour acheter des DLC;DLC vásárlásához be kell jelentkezned;;Debes iniciar sesión para poder comprar contenidos descargables.;;;;;;;;;x
TRUCE;Fegyverszünet;Trêve;Fegyverszünet;;Tregua;;;;;;;;;x
IS_NOT_MERCENARY;NEM egy zsoldos;N'est pas mercenaire;NEM egy zsoldos;;NO es mercenario;;;;;;;;;x
IS_MERCENARY;Egy zsoldos;Est mercenaire;Egy zsoldos;;Es mercenario;;;;;;;;;x
NUM_OF_TITLES_LESS;Kevesebb, mint §Y$VAL$§W $TIER$ titulus.;Moins de §Y$VAL$§W titres de rang $TIER$.;Kevesebb, mint §Y$VAL$§W $TIER$ titulus.;;Menos de §Y$VAL$§W títulos $TIER$.;;;;;;;;;x
NUM_OF_TITLE_LEAST;Legalább §Y$VAL$§W $TIER$ titulus.;Au moins §Y$VAL$§W titres de rang $TIER$.;Legalább §Y$VAL$§W $TIER$ titulus.;;Al menos §Y$VAL$§W títulos $TIER$.;;;;;;;;;x
NUM_OF_TITLES_LESS_2;Kevesebb, mint §Y$VAL$§W titulus.;Moins de §Y$VAL$§W titres.;Kevesebb, mint §Y$VAL$§W titulus.;;Menos de §Y$VAL$§W títulos.;;;;;;;;;x
NUM_OF_TITLE_LEAST_2;Legalább §Y$VAL$§W titulus.;Au moins §Y$VAL$§W titres.;Legalább §Y$VAL$§W titulus.;;Al menos §Y$VAL$§W títulos.;;;;;;;;;x
TIME_UNPAUSE;Játék indítása;Reprendre;Játék indítása;;Continuar;;;;;;;;;x
EVTDESC38201;[From.GetFirstName] azt kérdezi, 'Apuci, honnan jönnek a gyerekek?';[From.GetFirstName] demande : 'Papa, d'où viennent les bébés ?';[From.GetFirstName] azt kérdezi, 'Apuci, honnan jönnek a gyerekek?';;[From.GetFirstName] pregunta «Papá, ¿de dónde vienen los niños?»;;;;;;;;;x
EVTOPTA39000;Hol van a [Root.Holder.GetLordSpiritualName]!?;Où est mon [Root.Holder.GetLordSpiritualName]! ?;Hol van a [Root.Holder.GetLordSpiritualName]!?;;¿Dónde está mi [Root.Holder.GetLordSpiritualName]!?;;;;;;;;;x
EVTDESC75060;A parasztok zúgolódnak a vidékükön [Root.job_treasurer.GetTitledFirstName] Intézõ önkénye végett, úgy érzik, hogy [Root.job_treasurer.GetSheHe] nem igazán érti a törvények és szokások koncepcióját.;Les paysans d'une province se plaignent de la sévérité de l'intendant [Root.job_treasurer.GetTitledFirstName], ils ont l'impression que sa conception des lois n'est pas saine.;A parasztok zúgolódnak a vidékükön [Root.job_treasurer.GetTitledFirstName] Intézõ önkénye végett, úgy érzik, hogy [Root.job_treasurer.GetSheHe] nem igazán érti a törvények és szokások koncepcióját.;;Los campesinos de una provincia se quejan del despotismo del [This.GetTreasurerName] [Root.job_treasurer.GetTitledFirstName]. Creen que [Root.job_treasurer.GetHerHis] no entiende realmente el concepto de leyes y normas.;;;;;;;;;x
EVTOPTA75085;Alkalmazd az [Root.job_treasurer.GetHerHis] ötleteit;Adopter ses idées;Alkalmazd az [Root.job_treasurer.GetHerHis] ötleteit;;Adoptar sus ideas;;;;;;;;;x
peasants_scorned;Paraszti hagyományok felszámolása;Traditions paysannes méprisées;Paraszti hagyományok felszámolása;;Tradiciones campesinas despreciadas;;;;;;;;;x
tut_5a_25;Most válaszd ki az egyik egységed. A behajózás gomb kék és aktív, tehát kattints rá. A hajók pontosan úgy mozognak, ahogy a seregek, tehát mozgasd ezt a flottát a szomszédos tengeri vizekre, észak felé, Moray Firth-re, a folytatáshoz. Indítsd el a játékot, miután kiadtad a parancsot, és növeld a sebességet a maximumra, ha szeretnéd felgyorsítani a dolgokat.;Maintenant, sélectionnez l'une des troupes. Le bouton d'embarquement est bleu et utilisable, cliquez dessus. Les navires se déplacent exactement comme les armées, déplacez cette flotte sur la province maritime voisine au nord, Moray Firth, pour continuer. Reprenez après avoir donné l'ordre de déplacement et augmentez la vitesse au maximum si vous souhaitez accélérer le processus.;Most válaszd ki az egyik egységed. A behajózás gomb kék és aktív, tehát kattints rá. A hajók pontosan úgy mozognak, ahogy a seregek, tehát mozgasd ezt a flottát a szomszédos tengeri vizekre, észak felé, Moray Firth-re, a folytatáshoz. Indítsd el a játékot, miután kiadtad a parancsot, és növeld a sebességet a maximumra, ha szeretnéd felgyorsítani a dolgokat.;;A continuación seleccione uno de los soldados. El botón de iniciar es azul y útil, así que haz clic en él. Los barcos se mueven exactamente igual que los ejércitos, de modo que mueve la flota a la provincia vecina del mar del norte, Moray Firth, para continuar. Reanuda la acción después de colocar la orden de movimiento y aumenta la velocidad al máximo si deseas acelerar el proceso.;;;;;;;;;x
tut_5a_29b;Ne feledd elindítani a játékot vagy a parancsod nem lesz végrehajtva.;N'oubliez pas de reprendre, sinon votre ordre ne sera pas exécuté.;Ne feledd elindítani a játékot vagy a parancsod nem lesz végrehajtva.;;No olvides reanudar la acción o la orden no se ejecutará.;;;;;;;;;x
opinion_converted_province;Megtért tartomány;Province convertie;Megtért tartomány;;Provincia convertida;;;;;;;;;x
