#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
SPAWN_UNIT_EFFECT_SHIPS;§Y$NUM_SHIPS$§! hajó megérkezik §Y$WHERE$§! vizeire.\n;Une flotte forte de §Y$NUM_SHIPS$§! navires arrive en §Y$WHERE$§!.\n;§Y$NUM_SHIPS$§! hajó megérkezik §Y$WHERE$§! vizeire.\n;;§Y$NUM_SHIPS$§! barcos llegan a §Y$WHERE$§!.\n;;;;;;;;;x
NO_FACTIONS_POSSIBLE_NOW;Jelenleg nincsen létrehozható Frakció;Il n'y a aucune factions que nous puissions initier pour le moment;Jelenleg nincsen létrehozható Frakció;;No hay facciones a crear en estos momentos;;;;;;;;;x
INTERACTION_CANNOT_JOIN_ENEMIES;Nem csatlakozhatsz jelenlegi ellenségünk háborúihoz;Nous ne pouvons pas rejoindre les guerres de nos ennemis;Nem csatlakozhatsz jelenlegi ellenségünk háborúihoz;;No puedes participar en la guerra de nuestros enemigos;;;;;;;;;x
AIREASON_IS_MY_REGENT;§Y[GetTitledFirstName]§! A régensem;§Y[GetTitledFirstName]§! est mon Régent;§Y[GetTitledFirstName]§! A régensem;;§Y[GetTitledFirstName]§! es mi Regente;;;;;;;;;x
EVTDESC45000;A mi jogos ügyünk számos követõt vonzott az egész birodalomból!  [From.GetTitledFirstName] jobban teszi, ha vigyáz...;Notre cause légitime a réuni de nombreux soutiens à travers tout le royaume! Attention [From.GetTitledFirstName]...;A mi jogos ügyünk számos követõt vonzott az egész birodalomból!  [From.GetTitledFirstName] jobban teszi, ha vigyáz...;;¡Nuestra causa legítima atrajo muchos apoyos por todo el reino! [From.GetTitledFirstName] prepárate...;;;;;;;;;x
EVTDESC45001;Lázadó bandák és kalandorok seregei gyülekeznek az áruló [From.GetTitledFirstName]zászló alá [From.Capital.GetName] területén!;Des bandes de rebelles et d'opportunistes ont hissé la bannière du ce traître d'infidèle [From.GetTitledFirstName] à [From.Capital.GetName]!;Lázadó bandák és kalandorok seregei gyülekeznek az áruló [From.GetTitledFirstName]zászló alá [From.Capital.GetName] területén!;;¡Una gran cantidad de rebeldes y oportunistas se agrupan bajo la bandera del traidor [From.GetTitledFirstName] en [From.Capital.GetName]!;;;;;;;;;x
EVTOPTA45001;Hullák a keselyûknek!;De la charogne pour les vautours!;Hullák a keselyûknek!;;¡Carroña para los buitres!;;;;;;;;;x
EVTDESC45002;A folyamatban lévõ polgárháború okán hûséges veteránok és kalandorok sereglenek [Root.Capital.GetName] területére, hogy értünk harcoljanak!;La guerre civile en cours a incité aussi bien de loyaux vétérans que divers aventuriers à rejoindre [Root.Capital.GetName] et s'y rassembler!;A folyamatban lévõ polgárháború okán hûséges veteránok és kalandorok sereglenek [Root.Capital.GetName] területére, hogy értünk harcoljanak!;;¡La actual guerra civil ha hecho que leales veteranos y varios aventurareros se hayan presentando en [Root.Capital.GetName] para alistarse!;;;;;;;;;x
EVTDESC45003;Kalandorok és veteránok falkái nyüzsögnek [From.GetTitledName] zászlaja alatt [From.Capital.GetName] területén, hogy ellenünk indulhassanak!;Les attroupements d'opportunistes et de loyaux vétérans ont hissé la bannière de [From.GetTitledName] pour venir nous défier à [From.Capital.GetName]!;Kalandorok és veteránok falkái nyüzsögnek [From.GetTitledName] zászlaja alatt [From.Capital.GetName] területén, hogy ellenünk indulhassanak!;;¡Una ingente cantidad de oportunistas y leales veteranos han desertado al bando del [From.GetTitledName] en [From.Capital.GetName] para luchar contra nosotros!;;;;;;;;;x
EVTOPTA45003;Mi jöhet még? Nõk és gyerekek?;Et après*? Les femmes et les enfants*aussi ?;Mi jöhet még? Nõk és gyerekek?;;¿Qué será lo próximo? ¿Las mujeres y los niños?;;;;;;;;;x
EVTDESC8037;Oh, nagy [Root.GetTitledFirstName]! Én és lojalisták erõs csoportja ultimátumot intéztünk a bitorló, [From.Liege.GetTitledName] személyéhez, a te uralmadat követelve [From.SupportedClaimantTitle.GetName] titulusára. Kívánj nekünk szerencsét!\n\nAlulírott,\n[From.GetTitledName];Ô Grand [Root.GetTitledFirstName]! Moi-même et un puissant groupe de loyalistes avons présenté un ultimatum à l'usurpateur, [From.Liege.GetTitledName], pour réclamer pour vous le titre de [From.SupportedClaimantTitle.GetName]. Souhaitez-nous bonne chance!\n\nSigné,\n[From.GetTitledName];Oh, nagy [Root.GetTitledFirstName]! Én és lojalisták erõs csoportja ultimátumot intéztünk a bitorló, [From.Liege.GetTitledName] személyéhez, a te uralmadat követelve [From.SupportedClaimantTitle.GetName] titulusára. Kívánj nekünk szerencsét!\n\nAlulírott,\n[From.GetTitledName];;¡Gran [Root.GetTitledFirstName]! Un grupo de leales y yo hemos presentado un ultimatum al usurpador, [From.Liege.GetTitledName], demandando tu legítimo acceso al [From.SupportedClaimantTitle.GetName]. ¡Deseenos suerte! \n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTOPTA8037;Ez még rosszra fordulhat…;Il se pourrait bien  que tout cela tourne mal...;Ez még rosszra fordulhat…;;Esto puede ponerse feo...;;;;;;;;;x
EVTDESC20369;Uram, [FromFrom.GetTitledName] úgy döntött nem  kockáztatja meg felzaklatni a hûbéreseit és ezért bevallota a kurrupció vádjait. Idõbe fog telni mire az õ tekintélye kiheveri ezt a csapást és itt van velem a bírság, amit begyüjtöttem. .\n\nAlázatos Hírszerzõd,\n[From.GetTitledName];Monseigneur, [FromFrom.GetTitledName] a décidé de ne pas risquer d'excéder ses vassaux et a reconnu les allégations de corruption. Cela devrait prendre un peu de temps avant que [FromFrom.GetHerHis] niveau de prestige ne remonte et j'ai avec moi l'amende collectée.\n\nVotre humble serviteur,\n[From.GetTitledName];Uram, [FromFrom.GetTitledName] úgy döntött nem  kockáztatja meg felzaklatni a hûbéreseit és ezért bevallota a kurrupció vádjait. Idõbe fog telni mire az õ tekintélye kiheveri ezt a csapást és itt van velem a bírság, amit begyüjtöttem. .\n\nAlázatos Hírszerzõd,\n[From.GetTitledName];;Mi Señor, [FromFrom.GetTitledName] decidió no arriesgarse a enfadar a sus vasallos y confesó sus imputaciones de corrupción. Tardará mucho tiempo hasta que su prestigio se recupere, y traigo conmigo la multa que le impusimos.\n\nTu humilde jefe de espías,\n[From.GetTitledName];;;;;;;;;x
EVTTOOLTIP2484;A gyermeket egy gyám neveli.;L'enfant est instruit par son tuteur.;A gyermeket egy gyám neveli.;;Este niño esta siendo tutelado por un guardian;;;;;;;;;x
EVTOPTD4140;Inna Lillahi wa inna ilaihi raji'un;Inna Lillahi wa inna ilaihi raji'un;Inna Lillahi wa inna ilaihi raji'un;;Inna Lillahi wa inna ilaihi raji'un;;;;;;;;;x
blinded_death;vakságából fakadó komplikációkban;des complications dues à son aveuglement;vakságából fakadó komplikációkban;;por complicaciones tras ser cegado;;;;;;;;;x
successful_sally;Védekezõ katonák §G10.0%§! morált kapnak.\nVédekezõ katonák §R2.5%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R5.0%§! veszteséget szenvednek.;Les troupes en défense gagnent §G10.0%§! De moral.\nLes troupes en défense subissent §R2.5%§! De pertes.\n§GEnemy:§! Les assaillants subissent §R5.0%§! De pertes.;Védekezõ katonák §G10.0%§! morált kapnak.\nVédekezõ katonák §R2.5%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R5.0%§! veszteséget szenvednek.;;Las tropas defensoras obtienen §G10.0%§! moral.\nLas tropas defensoras sufren §R2.5%§! bajas.\nLas tropas §GEnemy:§! atacantes sufren §R5.0%§! bajas.;;;;;;;;;x
successful_sally_attacker;Támadó katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.\nVédekezõ katonák §R2.5%§! veszteséget szenvednek.;Les assaillants subissent §R5.0%§! De pertes.\n§GEnemy:§! Les troupes en défense gagnent §G10.0%§! De moral.\nLes troupes en défense subissent §R2.5%§! de pertes.;Támadó katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.\nVédekezõ katonák §R2.5%§! veszteséget szenvednek.;;Las tropas atacantes sufren §R5.0%§! bajas.\nLas tropas defdensoras §GEnemy:§! obtienen §G10.0%§! moral.\nLas tropas defensoras sufren §R2.5%§! bajas.;;;;;;;;;x
failed_sally;Védekezõ katonák §R-10.0%§! morált kapnak.\nVédekezõ katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R2.5%§! veszteséget szenvednek.;Les troupes en défense subissent §R-10.0%§! En moral.\nLes troupes en défense subissent §R5.0%§! de pertes.\n§GEnemy:§! Les assaillants subissent §R2.5%§! De pertes.;Védekezõ katonák §R-10.0%§! morált kapnak.\nVédekezõ katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R2.5%§! veszteséget szenvednek.;;Las tropas defensoras pierden §R-10.0%§! moral.\nLas tropas defensoras sufren §R5.0%§! bajas.\nLas tropas §GEnemy:§! atacantes sufren §R2.5%§! bajas.;;;;;;;;;x
siege_treachery;Védekezõ katonák §R-10.0%§! morált kapnak.;Les troupes en défenses subissent §R-10.0%§! de moral.;Védekezõ katonák §R-10.0%§! morált kapnak.;;Las tropas defensoras pierden §R-10.0%§! moral.;;;;;;;;;x
siege_disease;§GEllenség:§! Támadó katonák §R5.0%§! veszteséget szenvednek.;§GEnemy:§! Les troupes attaquantes subissent §R5.0%§! de pertes.;§GEllenség:§! Támadó katonák §R5.0%§! veszteséget szenvednek.;;Las tropas §GEnemy:§! atacantes sufren §R5.0%§! bajas.;;;;;;;;;x
siege_raiders;§GEllenség:§! Támadó katonák §R1.0%§! veszteséget szenvednek.;§GEnemy:§! Les troupes attaquantes subissent §R1.0%§! de pertes.;§GEllenség:§! Támadó katonák §R1.0%§! veszteséget szenvednek.;;Las tropas §GEnemy:§! atacantes sufren §R1.0%§! bajas.;;;;;;;;;x
siege_execute;§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.;§GEnemy:§! Les troupes en défense gagnent §R10.0%§! de moral.;§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.;;Las tropas defonsoras §GEnemy:§! ganan §G10.0%§! moral.;;;;;;;;;x
siege_hunger;§GEllenség:§! Védekezõ katonák §R5.0%§! veszteséget szenvednek.;§GEnemy:§! Les troupes en défense subissent §R5.0%§! de pertes.;§GEllenség:§! Védekezõ katonák §R5.0%§! veszteséget szenvednek.;;Las tropas defensoras §GEnemy:§! sufren §R5.0%§! bajas.;;;;;;;;;x
siege_trader;§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.;§GEnemy:§! Les troupes en défense gagnent §R10.0%§! de moral.;§GEllenség:§! Védekezõ katonák §G10.0%§! morált kapnak.;;Las tropas defensoras §GEnemy:§! ganan §G10.0%§! moral.;;;;;;;;;x
siege_miracle;Támadó katonák §R90.0%§! veszteséget szenvednek.\nTámadó katonák §R-90.0%§! morált kapnak.\n§GEllenség:§! Védekezõ katonák §G100.0%§! morált kapnak.;Les troupes attaquantes subissent §R90.0%§! de pertes.\nLes troupes attaquantes perdent §R-90.0%§! de moral.\n§GEnemy:§! Les troupes en défense gagnent §G100.0%§! de moral.;Támadó katonák §R90.0%§! veszteséget szenvednek.\nTámadó katonák §R-90.0%§! morált kapnak.\n§GEllenség:§! Védekezõ katonák §G100.0%§! morált kapnak.;;Las tropas atacantes sufren §R90.0%§! bajas.\n las tropas atacantes pierden §R-90.0%§! moral.\nLas tropas defensoras §GEnemy:§! obtienen §G100.0%§! moral.;;;;;;;;;x
siege_personal_charge;Védekezõ katonák §R-10.0%§! morált kapnak.;Les troupes en défense perdent R-10.0%§! en moral.;Védekezõ katonák §R-10.0%§! morált kapnak.;;Las tropas defensoras pierden §R-10.0%§! moral.;;;;;;;;;x
siege_assault;Védekezõ katonák §R-20.0%§! morált kapnak.\nVédekezõ katonák §R20.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R10.0%§! veszteséget szenvednek.;Les troupes en défense subissent §R-20.0%§! de moral.\nLes troupes en défense subissent §R20.0%§! de pertes.\n§GEnemy:§! Les assaillants subissent §R10.0%§! de pertes.;Védekezõ katonák §R-20.0%§! morált kapnak.\nVédekezõ katonák §R20.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R10.0%§! veszteséget szenvednek.;;Las tropas defensoras pierden §R-20.0%§! moral.\nLas tropas defensoras sufren §R20.0%§! bajas.\nLas tropas §GEnemy:§! atacantes sufren §R10.0%§! bajas.;;;;;;;;;x
siege_hide;Védekezõ katonák §R-5.0%§! morált kapnak.\nVédekezõ katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R15.0%§! veszteséget szenvednek.;Les troupes en défense subissent §R-5.0%§! de moral.\nLes troupes en défense subissent §R5.0%§! de pertes.\n§GEnemy:§! Les assaillants subissent §R15.0%§! De pertes.;Védekezõ katonák §R-5.0%§! morált kapnak.\nVédekezõ katonák §R5.0%§! veszteséget szenvednek.\n§GEllenség:§! Támadó katonák §R15.0%§! veszteséget szenvednek.;;Las tropas defensoras pierden §R-5.0%§! moral.\nLas tropas defensoras sufren§R5.0%§! bajas.\nLas tropas §GEnemy:§! atacantes sufren §R15.0%§! bajas.;;;;;;;;;x
INTERACTION_REQUIRES_BOTH_OF_AGE;§Y$ACTOR_PERSON$§W és §Y$RECIPIENT_PERSON$§W személyének legalább §Y$YEARS$§! évesnek kell lennie;§Y$ACTOR_PERSON$§W et §Y$RECIPIENT_PERSON$§W doivent tous les deux avoir atteint au moins l'âge de §Y$YEARS$§!;§Y$ACTOR_PERSON$§W és §Y$RECIPIENT_PERSON$§W személyének legalább §Y$YEARS$§! évesnek kell lennie;;Tanto §Y$ACTOR_PERSON$§W como §Y$RECIPIENT_PERSON$§W tienen al menos §Y$YEARS$§! años;;;;;;;;;x
EVTOPTA62039;Szép munka, brigantik!;Bien fait, brigands!;Szép munka, brigantik!;;¡Bien hecho bandoleros!;;;;;;;;;x
EVTNAME62011;Csoda!;Un Miracle!;Csoda!;;¡Es un Milagro!;;;;;;;;;x
EVTNAME62041;Csapás!;Un désastre!;Csapás!;;¡Vaya desastre!;;;;;;;;;x
EVTOPTA62034;Ezért megfizetnek!;Ils paieront pour cela!;Ezért megfizetnek!;;¡Pagarán por esto!;;;;;;;;;x
#EVTDESC62040;Toszkán fosztogatók ütöttek rajta az ellenség táborán, [From.Siege.GetName] ostrománál, de egy meglepetésszerû ellentámadás elhajtotta õket.;Les pilleurs toscans ont frappé le camp ennemi à [From.Siege.GetName], mais ils ont été mis en déroute par une contre-offensive surprise.;Toszkán fosztogatók ütöttek rajta az ellenség táborán, [From.Siege.GetName] ostrománál, de egy meglepetésszerû ellentámadás elhajtotta õket.;;Bandidos toscanos asaltaron el campamento enemigo en [From.Siege.GetName], pero fueron repelidos con un contraataque sorpresa.;;;;;;;;;x
EVTOPTA62041;Ez mégis, hogy történhetett?;Comment cela a-t-il pu arriver?;Ez mégis, hogy történhetett?;;¿Cómo puede haber sucedido?;;;;;;;;;x
#EVTDESC62043;A muszlim erõsséget körbevettük és a kétségbeesett védõk egész éjjel imádkoztak Allahhoz, hogy segítse meg õket harcukban. Aztán az egyik Szufi misztikus beszámolt a látomásáról, amiben megjelent neki egy igaz vezérletû Kalifa, aki azt állította, hogy támadniuk kell, mert, ha támadnak angyalok fognak az oldalukon harcolni. Így pedig a megbabonázott muszlimok kitörtek [From.Siege.GetName] erõsségébõl, és elhajtották a készületlen embereinket.;Nous avons encerlé la forteresse des musulmans, et ses défenseurs désespérés ont prié Allah toute la nuit durant pour qu'il les tire de ce mauvais pas. C'est alors qu'un de leur Soufi a prétendu avoir ueu une vision dans laquelle lui apparurent les Califes qui lui dirent que la volonté de Dieu était qu'il devait attaquer et qu'à leur côté, se trouverait un millier d'anges, déferlant les uns à la suite des autres. Alors les musulmans revigorés s'aventurèrent hors de [From.Siege.GetName] et chassèrent nos hommes surpris.;A muszlim erõsséget körbevettük és a kétségbeesett védõk egész éjjel imádkoztak Allahhoz, hogy segítse meg õket harcukban. Aztán az egyik Szufi misztikus beszámolt a látomásáról, amiben megjelent neki egy igaz vezérletû Kalifa, aki azt állította, hogy támadniuk kell, mert, ha támadnak angyalok fognak az oldalukon harcolni. Így pedig a megbabonázott muszlimok kitörtek [From.Siege.GetName] erõsségébõl, és elhajtották a készületlen embereinket.;;Teníamos la fortaleza musulmana rodeada, y los defensores desesperados rezaron toda la noche a Alá para que les ayudara. Entonces uno de sus místicos Sufis exclamó haber tenido una visión en la que todos los Califas legítimos se le aparecieron y le dijeron que la voluntad de Dios era que atacaran y junto con ellos miles de ángeles, mano a mano. Los enfervorecidos musulmanes salieron de [From.Siege.GetName] y esxpulsaron a nuestros asustados soldados.;;;;;;;;;x
EVTNAME62044;Ellenséges támadás;Assaut ennemi;Ellenséges támadás;;Asalto Enemigo;;;;;;;;;x
EVTDESC62044;Az erõdünket ostromló keresztény sereg parancsnoka személyesen fogja vezetni a támadást a falaink ellen! Tébolyult elõretörése meglepte az embereinket!;Le général chrétien assiégeant notre forteresse a pris sur lui de mener lui-même l'assaut contre nos murs*! Sa folle précipitation a pris nos plus intrépides défenseurs par surprise!;Az erõdünket ostromló keresztény sereg parancsnoka személyesen fogja vezetni a támadást a falaink ellen! Tébolyult elõretörése meglepte az embereinket!;;¡El comandante cristiano al frente del asedio de nuestra fortaleza ha decidido liderar el mismo el asalto de sus murallas!¡Su ímpetu temerario pilló a nuestros defensores desprevenidos!;;;;;;;;;x
EVTOPTA62044;Elmeháborodott!;Un inconscient!;Elmeháborodott!;;¡Está loco!;;;;;;;;;x
EVTDESC62045;Az ellenség hatalmas rohamot indított az erõdünk ellen! Az embereinket ez készületlenül érte!;L'ennemi a lancé un assaut massif contre notre forteresse assiégée! Nos hommes se sont laissés surprendre!;Az ellenség hatalmas rohamot indított az erõdünk ellen! Az embereinket ez készületlenül érte!;;¡El enemigo ha lanzado un asalto multitudinario contra nuestra fortaleza asediada! ¡Pillaron a nuestras tropas desprevenidas!;;;;;;;;;x
EVTOPTA62045;Embereket a védmûvekre!;Aux défenses, vite!;Embereket a védmûvekre!;;¡Por Dios, las defensas!;;;;;;;;;x
CB_NAME_IMPERIAL;[Title.GetBaseName] birodalmi visszahódítása;Reconquête Impériale de [Title.GetBaseName];[Title.GetBaseName] birodalmi visszahódítása;;Reconquista imperial del [Title.GetBaseName];;;;;;;;;x
WAR_NAME_IMPERIAL;$ORDER$$FIRST_ADJ$ Birodalmi visszahódítása $OTHER_TITLE$ titulusának;Reconquête impériale $ORDER$$FIRST_ADJ$ de $OTHER_TITLE$;$ORDER$$FIRST_ADJ$ Birodalmi visszahódítása $OTHER_TITLE$ titulusának;;$ORDER$ Reconquista imperial de $OTHER_TITLE$;;;;;;;;;x
