#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
INTERACTION_RECIPIENT_NOT_TRUCE;[Recipient.GetTitledName] személyének nincsen tûzszüneti megállapodása [ThirdPartyCharacter.GetTitledName] személyével;[Recipient.GetTitledName] n'a pas signé de trêve avec [ThirdPartyCharacter.GetTitledName];[Recipient.GetTitledName] személyének nincsen tûzszüneti megállapodása [ThirdPartyCharacter.GetTitledName] személyével;;[Recipient.GetTitledName] no tiene firmada una tregua con [ThirdPartyCharacter.GetTitledName];;;;;;;;;x
INTERACTION_ACTOR_NOT_TRUCE;[Actor.GetTitledName] személyének nincsen tûzszüneti megállapodása [ThirdPartyCharacter.GetTitledName]személyével;[Actor.GetTitledName] n'a pas signé de trêve avec [ThirdPartyCharacter.GetTitledName];[Actor.GetTitledName] személyének nincsen tûzszüneti megállapodása [ThirdPartyCharacter.GetTitledName]személyével;;[Actor.GetTitledName] no tiene firmada una tregua con [ThirdPartyCharacter.GetTitledName];;;;;;;;;x
AIREASON_PRIMARY_IN_WARS;Elsõdleges résztvevõ egy háborúban;Belligérant principal dans une guerre;Elsõdleges résztvevõ egy háborúban;;Contendiente principal en una guerra;;;;;;;;;x
AIREASON_MINOR_IN_WARS;Másodlagos résztvevõ egy háborúban;Belligérant secondaire dans une guerre;Másodlagos résztvevõ egy háborúban;;Contendiente adicional en una guerra;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_TITLE;Embargó kérése;Demander une mise sous embargo;Embargó kérése;;Pedir un embargo;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_DESC;Kérd meg §Y[Recipient.GetBestName]§W személyét, hogy üzenjen Embargó háborút egy rivális kereskedõ köztársaságnak.;Demander à §Y[Recipient.GetBestName]§W de mettre sous embargo une république marchande rivale.;Kérd meg §Y[Recipient.GetBestName]§W személyét, hogy üzenjen Embargó háborút egy rivális kereskedõ köztársaságnak.;;Pide a §Y[Recipient.GetBestName]§W que declare una Guerra por Embargo contra una república mercantil rival.;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_LONG_DESC;Meggyengíthetsz rivális kereskedõ köztársaságokat és megnyithatsz parti grófságokat a kereskedelmi állomásaid elött, ha meggyõzöl egy uralkodót az embargóról. A pénz általában megteszi a dolog nehezét. Ám, ha vereséget szenvedsz, te fogod a kártérítést fizetni.;Vous pouvez affaiblir une république marchande rivale et dégager la côte pour vos propres comptoirs de commerce en convaincant un seigneur de les mettre sous embargo. Un peu d'argent fera en général l'affaire. Toutefois, si vous veniez à perdre la guerre, §Yvous§! devrez régler les frais de guerre engagés.;Meggyengíthetsz rivális kereskedõ köztársaságokat és megnyithatsz parti grófságokat a kereskedelmi állomásaid elött, ha meggyõzöl egy uralkodót az embargóról. A pénz általában megteszi a dolog nehezét. Ám, ha vereséget szenvedsz, te fogod a kártérítést fizetni.;;Puedes debilitar a una república mercantil rival y liberar condados costeros para tus puestos comerciales convencionando al gobernante para que les declare un embargo. Muchas veces se consigue con dinero. Sin embargo, si pierdes la guerra §Ydeberás§! pagar las indemnizaciones pertinentes.;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_0;Válaszd ki a rivális kereskedõ köztársaságot embargóra.;Choisissez une république marchande rivale à mettre sous embargo.;Válaszd ki a rivális kereskedõ köztársaságot embargóra.;;Selecciona a que republica mercantil embargar;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_1;§Y[Recipient.GetTitledFirstName]§! üzenjen Embargó háborút §Y[ThirdPartyCharacter.GetTitledFirstName]§! személyének, és §Y[ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName]§! birodalmának. Felajánlasz §Y$GOLD$§!¤ az ajánlat átgondolásáral. §RHa elveszted a háborút a jóvátételt te fogod fizetni.§!;Demander à §Y[Recipient.GetTitledFirstName]§! de mettre conjointement à vous, §Y[ThirdPartyCharacter.GetTitledFirstName]§! et §Y[ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName]§! sous embargo. Appuyer votre requête avec §Y$GOLD$§!¤. §RSi vous perdez cette guerre, vous serez tenu de payer les réparations de guerre.§!;§Y[Recipient.GetTitledFirstName]§! üzenjen Embargó háborút §Y[ThirdPartyCharacter.GetTitledFirstName]§! személyének, és §Y[ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName]§! birodalmának. Felajánlasz §Y$GOLD$§!¤ az ajánlat átgondolásáral. §RHa elveszted a háborút a jóvátételt te fogod fizetni.§!;;Convencer a §Y[Recipient.GetTitledFirstName]§! para que junto a ti declareis una Guerra por Embargo sobre §Y[ThirdPartyCharacter.GetTitledFirstName]§! y sobre §Y[ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName]§!. Ofrece §Y$GOLD$§!¤ para endulzar el acuerdo. §RSi pierdes la guerra tendrás que pagar las indemnizaciones pertinentes.§!;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_ACCEPT_SETUP;Embargó kérése elfogadva;Requête d'embargo acceptée;Embargó kérése elfogadva;;Petición de embargo aceptada;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetTitledName]§! és §Y[Actor.GetTitledName]§! közös Embargó háborút hírdettek §Y[ThirdPartyCharacter.GetDynName]§! ellen.;§Y[Recipient.GetTitledName]§! conjointement à §Y[Actor.GetTitledName]§! ont déclaré un embargo contre §Y[ThirdPartyCharacter.GetDynName]§!;§Y[Recipient.GetTitledName]§! és §Y[Actor.GetTitledName]§! közös Embargó háborút hírdettek §Y[ThirdPartyCharacter.GetDynName]§! ellen.;;§Y[Recipient.GetTitledName]§! y §Y[Actor.GetTitledName]§! declararon una Guerra conjunta de Embargo sobre §Y[ThirdPartyCharacter.GetDynName]§!;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_OFFER;[Actor.GetTitledName] felajánlott nekünk $COST$¤ összeget, hogy embargó alá vonjuk [ThirdPartyCharacter.GetTitledFirstName] személyét és [ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName] birodalmát.;[Actor.GetTitledName] nous propose de mettre sous embargo [ThirdPartyCharacter.GetTitledFirstName] et [ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName] contre la somme de $COST$¤.;[Actor.GetTitledName] felajánlott nekünk $COST$¤ összeget, hogy embargó alá vonjuk [ThirdPartyCharacter.GetTitledFirstName] személyét és [ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName] birodalmát.;;[Actor.GetTitledName] nos ofrece $COST$¤ por embargar a [ThirdPartyCharacter.GetTitledFirstName] y a [ThirdPartyCharacter.TopLiege.PrimaryTitle.GetName].;;;;;;;;;x
ASK_TO_EMBARGO_INTERACTION_LETTER;A ravasz [ThirdPartyCharacter.PrimaryTitle.GetAdjective] kereskedõket ideje kitiltanod a földjeidrõl. Ha egyet értesz az ajánlatommal, üzenj Embargó háborút [ThirdPartyCharacter.GetTitledName] személyének, mi nem fogunk az oldaladon csatlakozni  aharchoz, de fizetünk neked $COST$¤ nagyságú összeget. Ha elbukunk, [Actor.PrimaryTitle.GetName] megfizet minden háborús jóvátételt.;Les insidieux commerçants [ThirdPartyCharacter.PrimaryTitle.GetAdjective] doivent être boutés hors de vos terres. Si vous êtes d'accord pour imposer un embargo à [ThirdPartyCharacter.GetTitledName], non seulement nous nous joindrons à vous dans cette guerre mais nous vous offrons également la coquette somme de $COST$¤. Quand bien même nous échouerions, [Actor.PrimaryTitle.GetName] couvrira les dépenses de guerre.;A ravasz [ThirdPartyCharacter.PrimaryTitle.GetAdjective] kereskedõket ideje kitiltanod a földjeidrõl. Ha egyet értesz az ajánlatommal, üzenj Embargó háborút [ThirdPartyCharacter.GetTitledName] személyének, mi nem fogunk az oldaladon csatlakozni  aharchoz, de fizetünk neked $COST$¤ nagyságú összeget. Ha elbukunk, [Actor.PrimaryTitle.GetName] megfizet minden háborús jóvátételt.;;Los pérfidos mercaderes [ThirdPartyCharacter.PrimaryTitle.GetAdjective] deben ser expulsados de tus tierras. Si estás de acuerdo en declarar una Guerra por Embargo sobre [ThirdPartyCharacter.GetTitledName], no sólo nos uniremos a la guerra a tu lado, si no que te daremos $COST$¤. En caso de perder, [Actor.PrimaryTitle.GetName] pagará las indemnizaciones de guerra.;;;;;;;;;x
INTERACTION_REQUIRES_TARGET_IS_MERCHANT_REPUBLIC;§Y[ThirdPartyCharacter.PrimaryTitle.GetName]§! Egy kereskedõ köztársaság;§Y[ThirdPartyCharacter.PrimaryTitle.GetName]§! est une république marchande;§Y[ThirdPartyCharacter.PrimaryTitle.GetName]§! Egy kereskedõ köztársaság;;§Y[ThirdPartyCharacter.PrimaryTitle.GetName]§! es una República Mercantil;;;;;;;;;x
ANY_ATTACKER_STARTS;Bármely támadó;Tout assaillant;Bármely támadó;;Cualquier atacante;;;;;;;;;x
ANY_DEFENDER_STARTS;Bármely védõ;Tout défenseur;Bármely védõ;;Cualquier defensor;;;;;;;;;x
EVTDESC295;Óvatos mérlegelés után, elhatároztam, hogy elfogadom az ajánlatod. Együtt elûzhetjük a [Root.PrimaryTitle.GetAdjective] kereskedõket [From.PrimaryTitle.GetName] földjérõl!\n\n[From.GetTitledFirstName];Après un examen attentif, j'ai décidé de satisfaire à votre requête. Ensemble, nous forcerons les marchands [Root.PrimaryTitle.GetAdjective] à abandonner [From.PrimaryTitle.GetName]!\n\n[From.GetTitledFirstName];Óvatos mérlegelés után, elhatároztam, hogy elfogadom az ajánlatod. Együtt elûzhetjük a [Root.PrimaryTitle.GetAdjective] kereskedõket [From.PrimaryTitle.GetName] földjérõl!\n\n[From.GetTitledFirstName];;Después de pensarlo mucho, he decidido aceptar tu sugerencia. Juntos podremos expulsar a los mercaderes [Root.PrimaryTitle.GetAdjective] de [From.PrimaryTitle.GetName]!\n\n[From.GetTitledFirstName];;;;;;;;;x
EVTDESC296;Õszintén, nevetségesnek vélem az embargó ötletét [Root.PrimaryTitle.GetName] ellen. Miért kéne nekem beleszólnom két pénzsóvár köztársaság viszályába?\n\n[From.GetTitledFirstName];En fin de compte, je trouve votre suggestion d'embargo contre [Root.PrimaryTitle.GetName] tout à fait risible. Pourquoi devrais-je favoriser une des républiques assoiffées d'or plutôt qu'une autre ?\n\n[From.GetTitledFirstName];Õszintén, nevetségesnek vélem az embargó ötletét [Root.PrimaryTitle.GetName] ellen. Miért kéne nekem beleszólnom két pénzsóvár köztársaság viszályába?\n\n[From.GetTitledFirstName];;Sinceramente, encuentro tu sugerencia de embargar a [Root.PrimaryTitle.GetName] bastante absurda. ¿Por qué debería favorecer a una avariciosa república sobre otra?\n\n[From.GetTitledFirstName];;;;;;;;;x
CONQUEROR_HOME_CULTURE;Kulturális kötelék;Liens culturels;Kulturális kötelék;;Lazos culturales;;;;;;;;;x
AIREASON_SUPPORT_FOR_CONQUEROR;Hazai támogatás a hódítónak;Renforts pour le conquérant;Hazai támogatás a hódítónak;;Apoyo local para el Conquistador;;;;;;;;;x
k_hansa;A Hanza;La Hanse;A Hanza;;La Hansa;;;;;;;;;x
k_hansa_adj;hanzai;hanséate;hanzai;;Hanseática;;;;;;;;;x
called_into_war;Háborúba hívott;Appelé(e) à rejoindre une guerre;Háborúba hívott;;Llamado a la guerra;;;;;;;;;x
city_kingdom_of_german;Kereskedõ Ligája;Ligue marchande de;Kereskedõ Ligája;;Liga Mercantil de;;;;;;;;;x
city_kingdom_german;Kereskedõ Liga;Ligue marchande;Kereskedõ Liga;;Liga Mercantil;;;;;;;;;x
opinion_bribed_tp;Kereskedelmi állomásért megvesztegetett;Corruption à propos d'un comptoir;Kereskedelmi állomásért megvesztegetett;;Sobornado sobre el puesto de comercio;;;;;;;;;x
opinion_thwarted_tp_destruction;Kereskedelmi állomás megsemmisétését megakadályozta;A contrecarré la destruction du comptoir;Kereskedelmi állomás megsemmisétését megakadályozta;;Frustrada destrucción del puesto de comercio;;;;;;;;;x
TRADEPOST_COST_OP_EFFECT;§Y$LIEGE$§! véleménye rólad: $EFFECT$;Opinion de §Y$LIEGE$§! envers vous : $EFFECT$;§Y$LIEGE$§! véleménye rólad: $EFFECT$;;La opinión de tu §Y$LIEGE$§ sobre ti: $EFFECT$;;;;;;;;;x
DESTROY_TRADEPOST_EFFECT;A kereskedelmi állomás $LOCATION$ területén megsemmisült;Le comptoir commercial de $LOCATION$ est détruit;A kereskedelmi állomás $LOCATION$ területén megsemmisült;;El puesto de comercio en $LOCATION$ ha sido destruido;;;;;;;;;x
EVTDESC_REP_601;A kereskedés tovább folyik a kereskedelmi állomáson [From.GetName] területén, de a kapcsolatod megromlott a kereskedõ családdal. Hogy megleckéztesd õket, felbújthatod a tömeget, hogy leégessék...;L'argent coule à flot au comptoir commercial de [From.GetName], mais vos relations avec la famille marchande qui le possède se sont dégradées. Pour leur donner une bonne leçon, nous pourrions faire en sorte que le comptoir soit brûlé à la faveur d'une révolte populaire…;A kereskedés tovább folyik a kereskedelmi állomáson [From.GetName] területén, de a kapcsolatod megromlott a kereskedõ családdal. Hogy megleckéztesd õket, felbújthatod a tömeget, hogy leégessék...;;El dinero sigue fluyendo de los puestos comerciales en [From.GetName], pero las relaciones con la familia de mercaderes que lo llevan se han enfriado. Para darles una lección sin necesidad de ir a la guerra puedes contratar a una muchedumbre para que le prendan fuego.;;;;;;;;;x
EVTOPTA_REP_601;Igen! Hergeljük a népet!;Oui ! Rassemblez la foule !;Igen! Hergeljük a népet!;;¡Sí! ¡Reunir una muchedumbre!;;;;;;;;;x
EVTOPTB_REP_601;Nem, a dolgok kicsúszhatnak az irányításunk alól…;Non, nous pourrions rapidement en perdre le contrôle…;Nem, a dolgok kicsúszhatnak az irányításunk alól…;;No, las cosas podrían irsenos de las manos...;;;;;;;;;x
tp_spare;Úgy döntesz, hogy nem teszel a kereskedelmi állomás ellen.;Vous décidez de ne pas agir contre le comptoir commercial.;Úgy döntesz, hogy nem teszel a kereskedelmi állomás ellen.;;Decidiste no tomar decisión alguna sobre el puesto comercial;;;;;;;;;x
EVTTOOLTIP_REP_602;Felzúdult tömeg indul az állomás felé.;Une foule en colère marche sur le comptoir commercial.;Felzúdult tömeg indul az állomás felé.;;Una muchedumbre enfurecida marcha hacía nuestro puesto comercial;;;;;;;;;x
EVTDESC_REP_602;Te és [From.GetTitledName] nem vagytok éppen közös nevezõn, és most úgy tûnik, hogy õ feltüzelte a tömeget az állomásod ellen [FromFrom.GetName]területén! A kis helyõrséged körbevették és, ha kivonulsz [FromFrom.GetName] területérõl, akkor nem esik bántódásuk.;[From.GetTitledName] et vous n'êtes pas vraiment en meilleurs termes et il semble à présent qu'[From.GetSheHe] a encouragé une foule en colère à détruire notre comptoir commercial de [FromFrom.GetName] ! Votre petite garnison est encerclée et la foule menace de tous les massacrer si vous n'évacuez pas [FromFrom.GetName].;Te és [From.GetTitledName] nem vagytok éppen közös nevezõn, és most úgy tûnik, hogy õ feltüzelte a tömeget az állomásod ellen [FromFrom.GetName]területén! A kis helyõrséged körbevették és, ha kivonulsz [FromFrom.GetName] területérõl, akkor nem esik bántódásuk.;;La relación entre [From.GetTitledName] y tú no pasa por sus mejores horas, ¡y parece que [From.GetSheHe] ha convencido a una muchedumbre enfurecida para reducir tu puesto de comercio en [FromFrom.GetName] a cenizas! Tu pequeña guarnición ha sido sitiada y la turba amenaza con pasarlos a cuchillo si no te retiras de[FromFrom.GetName].;;;;;;;;;x
EVTOPTA_REP_602;Nincs más választásunk. Állomást elhagyni!;Nous n'avons pas le choix : nous devons démanteler le comptoir.;Nincs más választásunk. Állomást elhagyni!;;No nos queda otra opción. Desmontemos el puesto comercial.;;;;;;;;;x
EVTOPTB_REP_602;Vesztegesd meg [From.GetFirstName] személyét.;Tenter de corrompre [From.GetFirstName];Vesztegesd meg [From.GetFirstName] személyét.;;Ofrece un soborno a [From.GetFirstName];;;;;;;;;x
EVTOPTC_REP_602;Mutass rá a jólétre, amit az állomás biztosít [FromFrom.GetName] területén.;Faire remarquer que la prospérité du comptoir commercial rejaïllit sur [FromFrom.GetName].;Mutass rá a jólétre, amit az állomás biztosít [FromFrom.GetName] területén.;;Convénceles de la riqueza que el puesto de comercio ofrece a [FromFrom.GetName];;;;;;;;;x
EVTOPTD_REP_602;Használj ügyes diplomáciát a tömeg feloszlatására.;User de bonne diplomatie pour disperser la foule.;Használj ügyes diplomáciát a tömeg feloszlatására.;;Demuestra una diplimacia eficaz para dispersar a la muchedumbre.;;;;;;;;;x
EVTDESC_REP_603;A tömeg, amit feltüzeltél sikeresen lerombolta a kereskedelmi állomást!;La foule que vous avez rassemblée à pris d'assaut avec succès le comptoir commercial et l'a rasé !;A tömeg, amit feltüzeltél sikeresen lerombolta a kereskedelmi állomást!;;¡La muhedumbre que reuniste ha reducido el puesto comercial a cenizas!;;;;;;;;;x
EVTOPTA_REP_603;Minden úgy halad, ahogy terveztem.;Tout se passe comme prévu.;Minden úgy halad, ahogy terveztem.;;Todo salió según lo planeado.;;;;;;;;;x
EVTTOOLTIP_REP_604;Csúszópénzt ajánlottak fel.;Un pot-de-vin est offert.;Csúszópénzt ajánlottak fel.;;Te ofrecieron un soborno;;;;;;;;;x
EVTDESC_REP_604;Követek érkeztek [FromFrom.GetTitledName] személyétõl és jelentõs összeget ajánlottak fel, abban a reményben, hogy befolyásod használva megkíméled az õ Kereskedlemi állomását [From.GetName] területén.;Les émissaires de [FromFrom.GetTitledName] vous ont soumis un signifiant pot-de-vin dans l'espoir que vous userez de votre influence pour épargner leur comptoir commercial de [From.GetName].;Követek érkeztek [FromFrom.GetTitledName] személyétõl és jelentõs összeget ajánlottak fel, abban a reményben, hogy befolyásod használva megkíméled az õ Kereskedlemi állomását [From.GetName] területén.;;Legados de [FromFrom.GetTitledName] se presentaron anti tí con una interesante oferta de soborno con la esperanza de que sirva para que perdones su puesto de comercio en [From.GetName];;;;;;;;;x
EVTOPTA_REP_604;Jó. Oszoljon a tömeg!;Bien. Que la foule soit dispersée.;Jó. Oszoljon a tömeg!;;Bien. Dispersad a la muchedumbre.;;;;;;;;;x
EVTOPTB_REP_604;Ha! A bolond a pénzét és az állomását is elveszti.;Ha ! Ces fous perdront de concert leur argent et leur comptoir commercial..;Ha! A bolond a pénzét és az állomását is elveszti.;;El muy tonto va a perder tanto su dinero como su puesto comercial;;;;;;;;;x
EVTTOOLTIP_REP_605;A tömeg feloszlik.;La foule se disperse.;A tömeg feloszlik.;;La muchedumbre se dispersa;;;;;;;;;x
EVTDESC_REP_605;[From.GetTitledName] intézõi képességei magas szintûek és valahogy sikerült neki a tömeget feloszlatnia a kereskedelmi állomásból származó jólét történetével. A tömeg feloszlott és az állomás pedig sértetlenül áll.;[From.GetTitledName] est un intendant talentueux et [From.GetSheHe] a quelque peu influencé la foule en leur apprenant ce que la prospérité de la province devait au comptoir commercial. La foule s'est dispersée et le comptoir commercial reste intact.;[From.GetTitledName] intézõi képességei magas szintûek és valahogy sikerült neki a tömeget feloszlatnia a kereskedelmi állomásból származó jólét történetével. A tömeg feloszlott és az állomás pedig sértetlenül áll.;;[From.GetTitledName] tiene gran habilidad administrativa, y de alguna manera ha conseguido soliviantar a la muchedumbre hablándoles de las riquezas que llegan a la provincia a través del puesto comercial. La muchedumbre se ha dispesado y el puesto comercial sigue intacto;;;;;;;;;x
EVTOPTA_REP_605;Pff… Ha valamit jól akarsz csinálni…;(Soupir…) on n'est jamais mieux servi…;Pff… Ha valamit jól akarsz csinálni…;;Gñe. Si quieres que algo se haga bien...;;;;;;;;;x
EVTDESC_REP_606;[From.GetTitledName] ügyesen ahsználta diplomáciai képességeit hogy a tömeg meghátráljon!has skillfully used diplomacy to somehow make the mob back down! A tömeg feloszlott és az állomás pedig sértetlenül áll.;[From.GetTitledName] a talentueusement usé de diplomatie pour faire quelque peu reculer la foule. Celle-ci s'est dispersée et le comptoir commercial reste intact.;[From.GetTitledName] ügyesen ahsználta diplomáciai képességeit hogy a tömeg meghátráljon!has skillfully used diplomacy to somehow make the mob back down! A tömeg feloszlott és az állomás pedig sértetlenül áll.;;¡[From.GetTitledName] ha usado exitosamente la diplomacia para que de alguna manera la muchedumbre se calmara! La turba se ha dispersado y el puesto comercial sigue intacto;;;;;;;;;x
EVTTOOLTIP_REP_607;A kereskedelmi állomás megsemmisült.;Le comptoir commercial est détruit.;A kereskedelmi állomás megsemmisült.;;El puesto de comercio ha sido destruido;;;;;;;;;x
EVTDESC_REP_607;[From.GetTitledFirstName], micsoda gyarló kutya is õ, elfogadta a pénzt amit ajánlottál neki, de mégsem védte meg a kereskedelmi állomásod. A tömeg lerohanta az állomást. A túlélõk, akik visszajutottak [Root.MercRepCapital.GetName] területére beszámoltak az élénk brutalitásról, amit átéltek.;[From.GetTitledFirstName], le vil monstre qu'[From.GetSheHe] est s'est accaparé l'argent que vous lui offriez comme pot-de-vin sans bouger le petit doigt pour épargner votre comptoir commercial. La foule a prit d'assaut la garnison et la poignée de survivants qui sont parvenus à [Root.MercRepCapital.GetName] nous ont relaté des faits effrayants et des exactions d'une brutalité sans pareil.;[From.GetTitledFirstName], micsoda gyarló kutya is õ, elfogadta a pénzt amit ajánlottál neki, de mégsem védte meg a kereskedelmi állomásod. A tömeg lerohanta az állomást. A túlélõk, akik visszajutottak [Root.MercRepCapital.GetName] területére beszámoltak az élénk brutalitásról, amit átéltek.;;[From.GetTitledFirstName], la cruel sabandija, cogió el dinero que le ofrecimos como soborno, pero no hizo nada por salvar nuestro puesto comercial. La muchedumbre arrasó el campamento y los pocos supervivientes que consiguieron volver a [Root.MercRepCapital.GetName] recitan horribles historias sobre las brutalidades de las que fueton testigo.;;;;;;;;;x
EVTOPTA_REP_607;Barbárok! Alja nép! Vademberek!;Barbares ! Crapules ! Sauvages !;Barbárok! Alja nép! Vademberek!;;¡Bárbaros! ¡Escoria! ¡Salvajes!;;;;;;;;;x
opinion_burned_tp;Leégett kereskedelmi állomás;A brûlé un comptoir commercial;Leégett kereskedelmi állomás;;Puesto de comercio arrasado;;;;;;;;;x
opinion_burned_tp_despite_bribe;Leégett kereskedelmi állomás a kenõpénz ellenére;A brûlé un comptoir commercial malgré les pots-de-vin versés;Leégett kereskedelmi állomás a kenõpénz ellenére;;Puesto de comercio arrasado a pesar del soborno;;;;;;;;;x
